Judul,topics,probabilities
evaluasi kualitas kebergunaan kualitas informasi kualitas interaksi pelayanan website dinas pendidikan metode webqual importance performance analysis studi website dinas pendidikan kabupaten pasuruan,21,0.5639863965042351
analisis perbandingan performansi kontroler floodlight maestro ryu pox onos arsitektur software defined network sdn,48,1.0
peramalan pemakaian air pt pembangkitan jawa bali unit pembangkit gresik support vector regression,29,0.5877995780554708
klasifikasi jenis kanker berdasarkan struktur protein algoritma naive bayes,0,1.0
clustering pasien kanker berdasarkan struktur protein tubuh metode kmedoids,0,1.0
penerapan algoritma evolution strategies permasalahan vrptw optimasi pendistribusian pupuk,19,0.6087724330915254
pengembangan game edukasi pengenalan makanan sehat kinect,31,0.5088137891749992
optimasi komposisi pakan kambing boer algoritme evolution strategies,86,1.0
rancang bangun sistem stabilisasi nyala api kompor portabel sensor ultrasonik sensor suhu metode fuzzy,-1,0.0
pengembangan aplikasi pengingat salat konsep contextaware mvp platform android,10,0.5418774435426057
pengembangan aplikasi safety flying drone map syndrone map perangkat mobile android metode spatial multicriteria evaluation,66,1.0
rancang bangun aplikasi mobile informasi produk halal,-1,0.0
pengembangan sistem informasi manajemen pendidikan pelatihan diklat pendidik tenaga kependidikan studi lpmp sulawesi tenggara,11,0.5273226844987401
evaluasi pengalaman pengguna aplikasi mobile ecommerce indonesia ux honeycomb,-1,0.0
penerapan algoritme logika fuzzy dynamic difficulty scaling game labirin,67,0.4314485958369916
peramalan curah hujan metode jaringan saraf tiruan optimasi algoritma bee colony,88,0.648747736871573
analisis penerimaan teknologi cloud storage technology readiness acceptance model tram badan eksekutif mahasiswa institut teknologi sepuluh nopember,-1,0.0
penerapan hpa game ms pacman,62,0.833966772418484
evaluasi usabilitas perbaikan tampilan desain antarmuka pengguna situs web eventmalangnet pendekatan humancentered design webuse importanceperformance analysis,35,0.5279550526115643
penerapan algoritme support vector machine svm pengklasifikasian penyakit kucing,55,1.0
penerapan konsep state pattern game engine studi game wipe it off,-1,0.0
implementasi multiagent path finding algoritma conflictbased search game bergenre adventurepuzzle,-1,0.0
clustering titik panas bumi algoritme affinity propagation,7,0.4217117261705442
rancang bangun low power wireless sensor node berbasis nrfl,15,0.7659185586460362
evaluasi website fakultas ilmu komputer universitas brawijaya malang berdasarkan presepsi pengguna website metode webqual kirkpatrick,-1,0.0
klasifikasi pendonor darah metode support vector machine svm dataset rfmtc,55,0.647831094297913
algoritme genetika optimasi kmeans clustering pengelompokan data tsunami,7,0.43896239289566125
evaluasi kualitas website webqual importanceperformance analysis studi website perusahaan daerah air minum surya sembada surabaya,21,0.42040878132940657
prediksi intensitas curah hujan metode jaringan saraf tiruan backpropagation,23,1.0
optimasi fuzzy inference system tsukamoto algoritme genetika siram tanaman strawberry,34,0.08695572830989612
sistem temu citra lubang jalan aspal berdasarkan tingkat kerusakan ekstraksi fitur gray level cooccurrence matrix,-1,0.0
pengelompokan artikel berbahasa indonesia reduksi fitur information gain thresholding kmeans,43,0.6118686820010215
implementasi algoritme modifiedapriori menentukan pola penjualan strategi penempatan barang promo,7,0.35399622559734256
rekomendasi lokasi wisata kuliner metode kmeans clustering simple additive weighting,7,0.5835555879972308
implementasi algoritma support vector machine svm penentuan seleksi atlet pencak silat,55,0.46151315041997276
penerapan klasifikasi tweets berita twitter metode knearest neighbor query expansion berbasis distributional semantic,6,1.0
prediksi indeks harga konsumen ihk kelompok perumahan air listrik gas bahan bakar metode support vector regression,9,0.12903658773110324
implementasi fitur pencahayaan terjadwal timer smart light bulb pervasive berbasis esp home assistant aplikasi berbasis android,92,1.0
implementasi pengiriman data wireless metode time division multiple access timingsync protocol for sensor networks kolam ikan,-1,0.0
identifikasi pengguna narkoba metode learning vector quantization lvq,75,0.9672812963701165
sistem pendukung keputusan penentuan penerima bantuan keluarga miskin metode analytical hierarchy process technique for order of preference by similarity to ideal solutionahptopsis,17,1.0
analisis optimasi multiple travelling salesman problem time window algoritme genetika pemilihan rute pengiriman barang jt express surabaya,83,1.0
optimasi kandungan gizi susu kambing peranakan etawa extreme learning machine improvedparticle swarm optimization,47,0.6626767722837975
penerapan named entity recognition mengenali fitur produk ecommerce rule template hidden markov model,-1,0.0
aplikasi pencarian rute angkutan kota malang berbasis android berdasarkan titik terdekat,100,1.0
implementasi metode improved kmeans mengelompokkan dokumen jurnal pengembangan teknologi informasi ilmu komputer,-1,0.0
klasifikasi spam twitter metode improved knearest neighbor,6,1.0
penerapan algoritme modified knearest neighbour pengklasifikasian penyakit kejiwaan skizofrenia,-1,0.0
implementasi association rule mining menentukan menu paket makanan algoritma fin nodesets studi rm lesehan nova sragen,7,0.25778046435210006
implementasi link fastfailover multipath routing jaringan softwaredefined network,48,0.3671553839094327
pengembangan game augmented reality pengenalan baju adat nusantara kinect kendali permainan studi anak usia,8,1.0
perancangan implementasi headlamp sepeda motor pengatur jarak aman pancaran cahaya sistem led matrix,-1,0.0
evaluasi pemodelan proses bisnis registrasi akademik pendekatan quality evaluation framework studi politeknik unisma,28,0.1971077966226746
pengembangan sistem prediksi hama wereng berdasarkan data cuaca sensor cuaca online metode naive bayes,-1,0.0
implementasi fitur sleeping client protokol message queue telemetry transport sensor network mqttsn berbasis arduino nrfl,108,1.0
pengembangan interface bluetooth low energy ble iot middleware mendukung network interoperability,49,0.7886337567474422
analisis mekanisme keamanan tlsssl crypto komunikasi iot middleware subscriber berbasis protokol http,56,0.9336139490657567
sistem pakar diagnosis penyakit tanaman cengkeh metode naive bayes studi kecamatan wonosalam jombang,0,1.0
pengembangan sistem informasi pengelolaan penjualan keripik buah cv kajeye food metode peramalan permintaan model waterfall,1,0.9252713941576048
evaluasi biaya pengembangan perangkat lunak metode extended use case point use case size point,64,1.0
sistem monitoring kadar gas berbahaya berdasarkan amonia metana peternakan ayam broiler protokol mqtt realtime system,54,1.0
pengembangan permainan trading card augmented reality bertema perang baratayuda,8,0.5033093751395431
analisis faktor brand awareness brand exposure customer engagement electronic wordofmouth pemasaran media sosial the body shop indonesia,45,1.0
perancangan sistem keamanan motor state machine,96,0.8524039447257428
perbandingan algoritme kmeans algoritme fuzzy c means fcm clustering moda transportasi berbasis gps,7,0.43896239289566125
analisis mobilitas node jaringan nirkabel software defined wireless network sdwn,-1,0.0
evaluasi gameplay game dreadout outlast metode heuristic for evaluating playability,82,0.41637495558899074
penerapan algoritme genetika optimasi penyusunan barang mobil box,19,0.25664212976482753
analisis mekanisme endtoend security komunikasi node sensor iot middleware,56,0.9622585290707314
analisis komunikasi iot middleware node sensor kamera berbasis raspberry pi zero,50,0.26638938558417274
pengembangan sistem deteksi karbon monoksida berbasis iot,54,1.0
pengembangan aplikasi manajemen notula rapat google speech api berbasis android,94,1.0
analisis usability sistem informasi filkom apps fakultas ilmu komputer universitas brawijaya,90,1.0
analisis pemodelan proses bisnis business process improvement bpi lembaga bimbingan belajar studi lembaga bimbingan belajar prisma,12,0.8347966511140257
rancang bangun sistem penghematan biaya listrik rumah metode finite state machine labview berbasis arduino,-1,0.0
perancangan bot discord pembacaan sensor raspberry pi sistem learning dinamis,-1,0.0
penentuan kelayakan kandang sapi analytic hierarcy processweighted ahpwp studi upt pembibitan ternak hijauan makanan ternak singosari,86,1.0
pengembangan sistem informasi rekam medis studi klinik mutiara sehat malang,3,0.8546951935927468
optimasi kandungan gizi biaya bahan pangan makanan sehat penderita kolesterol dyslipidemia algoritma evolution strategies,24,0.856282981235258
diagnosis penyakit tht metode fuzzy knn,0,1.0
klasifikasi konten pengaduan website bakohumas badan koordinasi hubungan masyarakat metode naive bayes classifier,-1,0.0
pengembangan permainan mobile ar fishing berbasis marker metode iterative and rapid prototyping,-1,0.0
evaluasi usabilitas situs web pemerintah kabupaten mojokerto discrepancy evaluation model dem,-1,0.0
pembangunan sistem pengelolaan pengajuan kegiatan mahasiswa universitas brawijaya,18,0.6311764419185077
analisis perbandingan algoritma advanced encryption standard enkripsi short message service sms android,41,0.6454933092938476
sistem diagnosis penyakit hewan anjing metode naive bayes,0,1.0
pengembangan aplikasi mobile penyusunan ransum pakan ternak sapi kambing framework ionic,0,0.8751248068006551
analisis pengaruh parallax scrolling situs web user experience,2,0.3962421535851949
identifikasi penyakit kambing metode fuzzy knearest neighbor fknn,0,0.9189239926041134
penerapan particle swarm optimization balancing ability team battle game rpg,47,0.9291490043072581
optimasi komposisi makanan hamil hybrid algoritme genetika simulated annealing,24,0.41393979005932124
sistem pakar deteksi penyakit stroke metode naive bayescertainty factor,0,1.0
implementasi algoritme modified knearest neighbor mknn diagnosis penyakit anjing,0,1.0
pengembangan website kampung batik jetis metode rational unified process,-1,0.0
pembangunan sistem ujian harian siswa berbasis web mengacu standar kualitas iso,-1,0.0
sistem pendukung keputusan penentuan prioritas perbaikan jalan metode ahptopsis studi dinas pekerjaan penataan ruang kabupaten ponorogo,-1,0.0
penjadwalan dinas pegawai algoritma genetika pt kereta api indonesia kai daerah operasi stasiun kediri,19,0.328449902581325
evaluasi situs web pemerintah metode webqual importanceperformance analysis ipa studi situs kecamatan lowokwarumalang,21,0.6605364963095212
implementasi sumber daya penyimpanan dinamis cloud,-1,0.0
penerapan autonomous vehicle behavior permainan simulasi ujian berkendara d metode steering behavior,62,1.0
implementasi extreme learning machine deteksi infeksi menular seks ims puskesmas dinoyo kota malang,0,0.6656671952706694
optimasi penjadwalan mata pelajaran pondok pesantren mahasiswa algoritme genetika studi yayasan bina insani sukses malang,19,0.7140878518948377
implementasi fuzzy knearest neighbour fknn pemilihan keminatan mahasiswa teknik informatika studi program studi teknik informatika fakultas ilmu komputer universitas brawijaya,-1,0.0
prediksi rating otomatis ulasan produk kecantikan metode naive bayes ngram,27,0.884318946855867
optimasi vektor bobot learning vector quantization particle swarm optimization klasifikasi jenis attention deficit hyperactivity disorder adhd anak usia,-1,0.0
implementasi metode dempstershafer mendeteksi penyakit anjing,0,1.0
perancangan laboratorium komputer virtual mandiri praktikum jaringan komputer dasar docker,-1,0.0
diagnosis penyakit kambing metode dempstershafer,0,1.0
klasifikasi kualitas susu sapi algoritme support vector machine svm studi perbandingan fungsi kernel linier rbf gaussian,55,1.0
implementasi naive bayes proxy server klasifikasi pengguna internet,13,0.0827770085258942
